%iy id it imin Q* QH QE Qs Qf Wind RH Td press rain Kdn snow ldown fcld wuh xsmd lai_hr Kdiff Kdir Wd
2017 182 11 60 -999.0 -999.0 -999.0 -999.0 -999.0 5.1 83 9.7 -999.0 -999.0 144 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 68 364 330
2017 182 12 60 -999.0 -999.0 -999.0 -999.0 -999.0 4.1 79 9.8 -999.0 -999.0 239 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 79 537 340
2017 182 13 60 -999.0 -999.0 -999.0 -999.0 -999.0 4.1 76 10.1 -999.0 -999.0 295 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 142 442 330
2017 182 14 60 -999.0 -999.0 -999.0 -999.0 -999.0 4.1 75 10.1 -999.0 -999.0 158 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 134 69 300
2017 182 15 60 -999.0 -999.0 -999.0 -999.0 -999.0 4.1 75 10.0 -999.0 -999.0 230 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 135 300 320
2017 182 16 60 -999.0 -999.0 -999.0 -999.0 -999.0 4.1 72 10.0 -999.0 -999.0 177 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 73 437 310
2017 182 17 60 -999.0 -999.0 -999.0 -999.0 -999.0 4.1 70 9.6 -999.0 -999.0 67 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 44 191 310
2017 182 18 60 -999.0 -999.0 -999.0 -999.0 -999.0 3.1 81 8.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 310
2017 182 19 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 83 8.2 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 310
2017 182 20 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 88 7.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 310
2017 182 21 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 90 7.2 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 320
2017 182 22 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.1 94 5.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 280
2017 182 23 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 96 6.1 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
2017 182 0 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 90 6.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 350
2017 183 1 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 88 6.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 10
2017 183 2 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 90 6.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 360
2017 183 3 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 94 4.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 330
2017 183 4 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 97 5.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 350
2017 183 5 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.1 96 4.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 310
2017 183 6 60 -999.0 -999.0 -999.0 -999.0 -999.0 0.6 97 3.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
2017 183 7 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 98 2.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 10
2017 183 8 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 98 2.1 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 110
2017 183 9 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.1 99 1.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 200
2017 183 10 60 -999.0 -999.0 -999.0 -999.0 -999.0 0.6 99 2.4 -999.0 -999.0 39 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 33 65 170
2017 183 11 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 99 5.1 -999.0 -999.0 147 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 67 383 130
2017 183 12 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.1 90 7.0 -999.0 -999.0 244 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 126 395 140
2017 183 13 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 89 7.9 -999.0 -999.0 164 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 125 112 220
2017 183 14 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 85 8.4 -999.0 -999.0 308 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 142 468 250
2017 183 15 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 79 8.9 -999.0 -999.0 265 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 103 510 230
2017 183 16 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 76 9.2 -999.0 -999.0 147 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 91 233 220
2017 183 17 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 82 8.2 -999.0 -999.0 69 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 46 187 300
2017 183 18 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 91 6.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 50
2017 183 19 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 95 4.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 90
2017 183 20 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 97 3.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 100
2017 183 21 60 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 98 3.3 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 110
2017 183 22 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 98 2.9 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 100
2017 183 23 60 -999.0 -999.0 -999.0 -999.0 -999.0 1.0 98 2.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 110
