%iy id it imin Q* QH QE Qs Qf Wind RH Td press rain Kdn snow ldown fcld wuh xsmd lai_hr Kdiff Kdir Wd
1997 160 0 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.5 84 15.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 40
1997 160 1 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.5 86 14.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 50
1997 160 2 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.5 86 14.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 160 3 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.8 85 13.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 160 4 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.5 82 13.9 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 80
1997 160 5 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.5 78 14.6 -999.0 -999.0 44 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 44 0 80
1997 160 6 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.5 76 15.4 -999.0 -999.0 131 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 131 0 80
1997 160 7 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.5 71 16.2 -999.0 -999.0 248 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 248 0 80
1997 160 8 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.6 67 16.7 -999.0 -999.0 381 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 381 0 80
1997 160 9 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.7 62 17.2 -999.0 -999.0 590 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 420 0 80
1997 160 10 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.3 64 17.4 -999.0 -999.0 730 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 420 62 120
1997 160 11 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.9 65 18.1 -999.0 -999.0 813 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 982 130
1997 160 12 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.9 67 18.5 -999.0 -999.0 825 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 987 190
1997 160 13 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.9 63 18.7 -999.0 -999.0 811 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 983 260
1997 160 14 0 -999.0 -999.0 -999.0 -999.0 -999.0 7.4 62 19.0 -999.0 -999.0 717 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 966 260
1997 160 15 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.3 60 19.1 -999.0 -999.0 608 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 934 280
1997 160 16 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.1 66 18.5 -999.0 -999.0 446 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 874 260
1997 160 17 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.1 68 17.7 -999.0 -999.0 281 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 779 260
1997 160 18 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.3 72 17.0 -999.0 -999.0 151 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 598 270
1997 160 19 0 -999.0 -999.0 -999.0 -999.0 -999.0 8.3 75 16.4 -999.0 -999.0 57 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 37 167 20
1997 160 20 0 -999.0 -999.0 -999.0 -999.0 -999.0 7.1 78 15.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 60
1997 160 21 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.9 81 15.3 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 90
1997 160 22 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.4 78 15.2 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 110
1997 160 23 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.9 76 14.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 110
1997 161 0 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.6 71 13.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 270
1997 161 1 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.3 75 12.6 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 350
1997 161 2 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.5 82 12.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
1997 161 3 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 86 13.3 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 310
1997 161 4 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.4 84 12.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 290
1997 161 5 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.5 84 12.6 -999.0 -999.0 13 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 123 280
1997 161 6 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.1 84 13.3 -999.0 -999.0 110 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 580 200
1997 161 7 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.7 78 12.9 -999.0 -999.0 176 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 778 270
1997 161 8 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.0 74 13.0 -999.0 -999.0 308 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 880 300
1997 161 9 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.4 71 14.2 -999.0 -999.0 490 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 936 320
1997 161 10 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.3 68 15.2 -999.0 -999.0 658 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 969 320
1997 161 11 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.5 64 15.6 -999.0 -999.0 754 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 988 310
1997 161 12 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.1 62 16.7 -999.0 -999.0 799 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 993 290
1997 161 13 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.9 59 17.0 -999.0 -999.0 789 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 990 300
1997 161 14 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.1 59 17.5 -999.0 -999.0 717 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 972 310
1997 161 15 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.4 57 17.7 -999.0 -999.0 639 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 940 310
1997 161 16 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.4 61 18.0 -999.0 -999.0 482 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 882 310
1997 161 17 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.4 63 17.4 -999.0 -999.0 321 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 788 310
1997 161 18 0 -999.0 -999.0 -999.0 -999.0 -999.0 6.3 68 16.3 -999.0 -999.0 174 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 613 310
1997 161 19 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.7 71 15.8 -999.0 -999.0 61 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 36 203 310
1997 161 20 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.1 75 15.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 310
1997 161 21 0 -999.0 -999.0 -999.0 -999.0 -999.0 5.1 82 15.2 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 310
1997 161 22 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.5 80 14.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 320
1997 161 23 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.0 78 12.7 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 320
1997 162 0 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.7 78 12.5 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 330
1997 162 1 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.5 79 12.4 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 340
1997 162 2 0 -999.0 -999.0 -999.0 -999.0 -999.0 4.0 79 11.8 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 20
1997 162 3 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.9 81 12.0 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 20
1997 162 4 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.8 82 12.3 -999.0 -999.0 0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 0 20
1997 162 5 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.2 81 12.9 -999.0 -999.0 11 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 133 20
1997 162 6 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.8 81 13.3 -999.0 -999.0 114 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 0 586 20
1997 162 7 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.2 78 14.8 -999.0 -999.0 182 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 135 108 30
1997 162 8 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.2 76 15.1 -999.0 -999.0 283 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 271 20 30
1997 162 9 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.1 74 15.4 -999.0 -999.0 372 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 347 34 30
1997 162 10 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.2 72 15.8 -999.0 -999.0 485 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 420 41 50
1997 162 11 0 -999.0 -999.0 -999.0 -999.0 -999.0 2.2 71 16.3 -999.0 -999.0 626 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 420 50 50
1997 162 12 0 -999.0 -999.0 -999.0 -999.0 -999.0 3.5 67 17.0 -999.0 -999.0 753 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 420 67 70
